,Date,BranchLocation,C&FAgent,ProductCategory,ProductCode,Sales,InitialInventory,UnitsOrdered,DemandForecast,SellingPrice,Month_Year,Sales_lag,InitialInventory_lag,UnitsOrdered_lag
206,2004-08-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,6,16,0,3,3004.16,August 2004,1.0,17.0,0.0
207,2004-09-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,4,10,10,2,3004.17,September 2004,6.0,16.0,0.0
208,2004-10-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,19,16,24,2,3012.61,October 2004,4.0,10.0,10.0
209,2004-11-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,0,21,0,2,3052.898333333333,November 2004,19.0,16.0,24.0
210,2004-12-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,3,21,0,2,3012.13,December 2004,0.0,21.0,0.0
211,2005-01-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,4,18,0,0,3012.43,January 2005,3.0,21.0,0.0
212,2005-02-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,4,14,11,7,3012.37,February 2005,4.0,18.0,0.0
213,2005-03-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,5,11,11,10,3012.47,March 2005,4.0,14.0,11.0
214,2005-04-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,3,17,0,8,3012.01,April 2005,5.0,11.0,11.0
215,2005-05-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,24,28,0,0,3012.63,May 2005,3.0,17.0,0.0
216,2005-06-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,16,4,30,0,3071.76,June 2005,24.0,28.0,0.0
217,2005-07-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,30,18,22,0,3071.88,July 2005,16.0,4.0,30.0
218,2005-08-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,30,10,60,0,3071.91,August 2005,30.0,18.0,22.0
219,2005-09-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,3,20,0,0,3071.94,September 2005,30.0,10.0,60.0
220,2005-10-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,28,34,6,50,3072.02,October 2005,3.0,20.0,0.0
221,2005-11-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,1,1,0,3,3075.0,November 2005,28.0,34.0,6.0
222,2005-12-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,2,0,23,11,3071.88,December 2005,1.0,1.0,0.0
223,2006-01-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,13,21,20,14,3071.96,January 2006,2.0,0.0,23.0
224,2006-02-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,5,20,0,7,3071.97,February 2006,13.0,21.0,20.0
225,2006-03-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,6,15,0,7,3071.98,March 2006,5.0,20.0,0.0
226,2006-04-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,23,9,20,5,3072.0,April 2006,6.0,15.0,0.0
227,2006-05-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,30,6,61,20,3072.02,May 2006,23.0,9.0,20.0
228,2006-06-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,67,37,61,39,3076.84,June 2006,30.0,6.0,61.0
229,2006-07-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,26,31,52,6,3076.66,July 2006,67.0,37.0,61.0
230,2006-08-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,26,47,50,81,3076.76,August 2006,26.0,31.0,52.0
231,2006-09-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,23,71,0,7,3076.62,September 2006,26.0,47.0,50.0
232,2006-10-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,17,48,20,9,3076.89,October 2006,23.0,71.0,0.0
233,2006-11-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,4,51,0,13,3077.26,November 2006,17.0,48.0,20.0
234,2006-12-01,Alabama BRANCH,Alabama Agent1,Appliances,95945,27,47,70,11,3139.24,December 2006,4.0,51.0,0.0
235,2004-01-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,345,180,210,300,135.2918479880775,January 2004,,,
236,2004-02-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,45,45,0,300,135.2918479880775,February 2004,345.0,180.0,210.0
237,2004-03-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,150,0,150,300,135.2918479880775,March 2004,45.0,45.0,0.0
238,2004-04-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,510,0,840,360,132.29,April 2004,150.0,0.0,150.0
239,2004-05-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,885,330,555,500,132.34,May 2004,510.0,0.0,840.0
240,2004-06-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,1260,0,1260,700,132.33,June 2004,885.0,330.0,555.0
241,2004-07-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,855,0,1425,1500,132.46,July 2004,1260.0,0.0,1260.0
242,2004-08-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,615,120,495,480,132.88,August 2004,855.0,0.0,1425.0
243,2004-09-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,1395,0,2823,700,132.38,September 2004,615.0,120.0,495.0
244,2004-10-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,645,1428,0,600,132.87,October 2004,1395.0,0.0,2823.0
245,2004-11-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,165,780,0,450,132.74,November 2004,645.0,1428.0,0.0
246,2004-12-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,1005,615,390,600,132.6,December 2004,165.0,780.0,0.0
247,2005-01-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,525,0,525,600,132.58,January 2005,1005.0,615.0,390.0
248,2005-02-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,315,0,315,1055,132.65,February 2005,525.0,0.0,525.0
249,2005-03-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,315,0,690,400,132.14,March 2005,315.0,0.0,315.0
250,2005-04-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,1920,748,2070,800,137.08,April 2005,315.0,0.0,690.0
251,2005-05-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,2610,898,2850,0,136.9,May 2005,1920.0,748.0,2070.0
252,2005-06-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,2638,1138,1500,0,136.81,June 2005,2610.0,898.0,2850.0
253,2005-07-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,1620,0,1620,0,136.65,July 2005,2638.0,1138.0,1500.0
254,2005-08-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,2640,0,4410,0,137.07,August 2005,1620.0,0.0,1620.0
255,2005-09-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,1050,300,1950,0,136.91,September 2005,2640.0,0.0,4410.0
256,2005-10-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,705,600,150,880,137.31,October 2005,1050.0,300.0,1950.0
257,2005-11-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,1140,90,1050,2200,137.18,November 2005,705.0,600.0,150.0
258,2005-12-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,1125,0,1125,882,137.35,December 2005,1140.0,90.0,1050.0
259,2006-01-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,870,0,1575,575,137.34,January 2006,1125.0,0.0,1125.0
260,2006-02-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,855,480,780,1015,137.14,February 2006,870.0,0.0,1575.0
261,2006-03-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,435,405,210,850,137.46,March 2006,855.0,480.0,780.0
262,2006-04-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,1605,180,1425,1028,136.84,April 2006,435.0,405.0,210.0
263,2006-05-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,2625,0,2625,2168,137.06,May 2006,1605.0,180.0,1425.0
264,2006-06-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,6630,0,7215,2792,137.67,June 2006,2625.0,0.0,2625.0
265,2006-07-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,3345,585,3345,2157,137.34,July 2006,6630.0,0.0,7215.0
266,2006-08-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,585,584,2655,3164,137.25,August 2006,3345.0,585.0,3345.0
267,2006-09-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,465,2654,405,3000,137.53,September 2006,585.0,584.0,2655.0
268,2006-10-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,615,2594,0,2700,137.29,October 2006,465.0,2654.0,405.0
269,2006-11-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,795,1979,195,1471,137.67,November 2006,615.0,2594.0,0.0
270,2006-12-01,Alabama BRANCH,Alabama Agent1,Appliances,96500,1065,1379,0,723,137.19,December 2006,795.0,1979.0,195.0
271,2004-09-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,0,0,10,0,2321.275476772616,September 2004,,,
272,2004-10-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,0,10,0,0,2321.275476772616,October 2004,0.0,0.0,10.0
273,2004-11-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,0,0,0,0,2321.275476772616,November 2004,0.0,10.0,0.0
274,2004-12-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,6,0,36,20,2432.06,December 2004,0.0,0.0,0.0
275,2005-01-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,10,30,0,0,2431.75,January 2005,6.0,0.0,36.0
276,2005-02-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,10,20,0,0,2431.98,February 2005,10.0,30.0,0.0
277,2005-03-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,10,10,0,20,2432.21,March 2005,10.0,20.0,0.0
278,2005-04-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,0,0,5,5,2321.275476772616,April 2005,10.0,10.0,0.0
279,2005-05-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,36,10,46,0,2432.0,May 2005,0.0,0.0,5.0
280,2005-06-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,15,30,6,0,2432.37,June 2005,36.0,10.0,46.0
281,2005-07-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,26,4,24,0,2317.53,July 2005,15.0,30.0,6.0
282,2005-08-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,22,2,72,0,2317.44,August 2005,26.0,4.0,24.0
283,2005-09-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,16,52,0,0,2317.55,September 2005,22.0,2.0,72.0
284,2005-10-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,20,0,30,12,2317.5,October 2005,16.0,52.0,0.0
285,2005-11-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,10,10,40,4,2320.31,November 2005,20.0,0.0,30.0
286,2005-12-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,12,20,20,9,2320.51,December 2005,10.0,10.0,40.0
287,2006-01-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,8,28,0,4,2320.48,January 2006,12.0,20.0,20.0
288,2006-02-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,16,20,22,8,2320.45,February 2006,8.0,28.0,0.0
289,2006-03-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,29,26,14,12,2320.78,March 2006,16.0,20.0,22.0
290,2006-04-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,14,11,41,8,2320.51,April 2006,29.0,26.0,14.0
291,2006-05-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,38,38,0,10,2320.52,May 2006,14.0,11.0,41.0
292,2006-06-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,72,0,95,35,2324.79,June 2006,38.0,38.0,0.0
293,2006-07-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,21,23,16,25,2320.57,July 2006,72.0,0.0,95.0
294,2006-08-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,25,12,52,195,2209.5,August 2006,21.0,23.0,16.0
295,2006-09-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,35,39,0,5,2209.48,September 2006,25.0,12.0,52.0
296,2006-10-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,35,4,48,5,2209.7,October 2006,35.0,39.0,0.0
297,2006-11-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,24,17,7,31,2209.23,November 2006,35.0,4.0,48.0
298,2006-12-01,Alabama BRANCH,Alabama Agent1,Appliances,97533,35,0,35,36,2209.17,December 2006,24.0,17.0,7.0
299,2004-09-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,140,0,165,0,2940.12,September 2004,,,
300,2004-10-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,0,25,35,0,3114.812435897436,October 2004,140.0,0.0,165.0
301,2004-11-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,60,40,70,50,2940.48,November 2004,0.0,25.0,35.0
302,2004-12-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,50,50,30,50,2940.27,December 2004,60.0,40.0,70.0
303,2005-01-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,35,30,5,50,2940.63,January 2005,50.0,50.0,30.0
304,2005-02-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,45,0,57,60,2940.56,February 2005,35.0,30.0,5.0
305,2005-03-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,52,12,40,50,2940.5,March 2005,45.0,0.0,57.0
306,2005-04-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,64,0,236,200,3094.26,April 2005,52.0,12.0,40.0
307,2005-05-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,192,258,219,0,3094.17,May 2005,64.0,0.0,236.0
308,2005-06-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,356,380,140,0,3094.11,June 2005,192.0,258.0,219.0
309,2005-07-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,218,82,216,0,3094.08,July 2005,356.0,380.0,140.0
310,2005-08-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,88,80,34,0,3094.12,August 2005,218.0,82.0,216.0
311,2005-09-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,244,26,258,0,3093.82,September 2005,88.0,80.0,34.0
312,2005-10-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,66,40,260,68,3093.98,October 2005,244.0,26.0,258.0
313,2005-11-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,34,34,0,180,3097.1,November 2005,66.0,40.0,260.0
314,2005-12-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,17,0,50,68,3343.74,December 2005,34.0,34.0,0.0
315,2006-01-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,36,33,23,68,3343.98,January 2006,17.0,0.0,50.0
316,2006-02-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,99,20,98,18,3343.85,February 2006,36.0,33.0,23.0
317,2006-03-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,81,19,117,76,3343.82,March 2006,99.0,20.0,98.0
318,2006-04-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,120,55,100,22,3343.64,April 2006,81.0,19.0,117.0
319,2006-05-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,106,35,168,34,3343.99,May 2006,120.0,55.0,100.0
320,2006-06-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,101,97,128,130,3102.16,June 2006,106.0,35.0,168.0
321,2006-06-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,101,97,128,130,3102.42,June 2006,101.0,97.0,128.0
322,2006-07-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,65,124,27,197,3348.65,July 2006,101.0,97.0,128.0
323,2006-08-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,24,86,92,196,3349.06,August 2006,65.0,124.0,27.0
324,2006-09-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,87,154,0,23,3081.06,September 2006,24.0,86.0,92.0
325,2006-10-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,57,67,50,20,3102.18,October 2006,87.0,154.0,0.0
326,2006-11-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,54,60,1,65,3081.19,November 2006,57.0,67.0,50.0
327,2006-12-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,38,7,50,23,3114.812435897436,December 2006,54.0,60.0,1.0
328,2006-12-01,Alabama BRANCH,Alabama Agent1,Appliances,98669,38,7,50,23,3114.812435897436,December 2006,38.0,7.0,50.0
329,2005-03-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,140,0,400,0,71.6,March 2005,,,
330,2005-04-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,520,520,0,0,76.97,April 2005,140.0,0.0,400.0
331,2005-05-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,240,0,240,0,76.9,May 2005,520.0,520.0,0.0
332,2005-06-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,4000,0,4560,0,76.67,June 2005,240.0,0.0,240.0
333,2005-07-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,5440,200,6840,0,77.08,July 2005,4000.0,0.0,4560.0
334,2005-08-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,4280,1600,3360,0,77.03,August 2005,5440.0,200.0,6840.0
335,2005-09-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,1880,680,1200,0,77.0,September 2005,4280.0,1600.0,3360.0
336,2005-10-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,2440,0,3000,1548,77.4,October 2005,1880.0,680.0,1200.0
337,2005-11-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,3840,560,3280,3000,77.0,November 2005,2440.0,0.0,3000.0
338,2005-12-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,4460,0,5500,2007,71.98,December 2005,3840.0,560.0,3280.0
339,2006-01-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,820,1040,2040,1300,71.97,January 2006,4460.0,0.0,5500.0
340,2006-02-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,1240,2260,1840,4800,72.26,February 2006,820.0,1040.0,2040.0
341,2006-03-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,540,2320,4320,3380,72.19,March 2006,1240.0,2260.0,1840.0
342,2006-04-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,1380,5020,0,3780,72.35,April 2006,540.0,2320.0,4320.0
343,2006-05-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,6080,4400,1680,5164,72.14,May 2006,1380.0,5020.0,0.0
344,2006-06-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,21360,0,21360,11174,72.29,June 2006,6080.0,4400.0,1680.0
345,2006-07-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,10680,0,10680,3056,72.19,July 2006,21360.0,0.0,21360.0
346,2006-08-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,9440,0,10800,18742,72.14,August 2006,10680.0,0.0,10680.0
347,2006-09-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,11440,1360,17400,21000,72.29,September 2006,9440.0,0.0,10800.0
348,2006-10-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,6400,7320,5480,12350,72.07,October 2006,11440.0,1360.0,17400.0
349,2006-11-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,4840,3400,3680,16630,72.25,November 2006,6400.0,7320.0,5480.0
350,2006-12-01,Alabama BRANCH,Alabama Agent1,Appliances,99207,7600,2200,9600,13118,72.03,December 2006,4840.0,3400.0,3680.0
351,2004-01-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,26,62,0,50,915.640861372813,January 2004,,,
352,2004-02-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,30,36,12,50,915.640861372813,February 2004,26.0,62.0,0.0
353,2004-03-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,47,18,32,60,915.640861372813,March 2004,30.0,36.0,12.0
354,2004-04-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,15,3,50,60,857.1,April 2004,47.0,18.0,32.0
355,2004-05-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,71,38,66,60,857.7,May 2004,15.0,3.0,50.0
356,2004-06-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,83,33,127,60,857.38,June 2004,71.0,38.0,66.0
357,2004-07-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,152,77,109,60,859.87,July 2004,83.0,33.0,127.0
358,2004-08-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,112,34,78,80,860.0,August 2004,152.0,77.0,109.0
359,2004-09-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,88,0,145,60,859.86,September 2004,112.0,34.0,78.0
360,2004-10-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,55,57,40,60,859.83,October 2004,88.0,0.0,145.0
361,2004-11-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,29,42,69,75,859.96,November 2004,55.0,57.0,40.0
362,2004-12-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,35,82,100,65,859.9,December 2004,29.0,42.0,69.0
363,2005-01-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,133,59,135,75,860.03,January 2005,35.0,82.0,100.0
364,2005-02-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,119,61,58,143,859.82,February 2005,133.0,59.0,135.0
365,2005-03-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,202,0,404,120,859.93,March 2005,119.0,61.0,58.0
366,2005-04-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,168,202,110,170,948.87,April 2005,202.0,0.0,404.0
367,2005-05-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,444,144,628,0,949.3,May 2005,168.0,202.0,110.0
368,2005-06-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,182,328,270,0,949.26,June 2005,444.0,144.0,628.0
369,2005-07-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,258,416,0,0,948.9,July 2005,182.0,328.0,270.0
370,2005-08-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,59,79,0,0,949.14,August 2005,258.0,416.0,0.0
371,2005-09-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,10,0,10,0,949.07,September 2005,59.0,79.0,0.0
372,2005-10-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,450,0,642,402,949.58,October 2005,10.0,0.0,10.0
373,2005-11-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,184,128,108,182,951.21,November 2005,450.0,0.0,642.0
374,2005-12-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,42,26,81,63,951.77,December 2005,184.0,128.0,108.0
375,2006-01-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,97,65,32,82,951.6,January 2006,42.0,26.0,81.0
376,2006-02-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,84,0,228,58,951.72,February 2006,97.0,65.0,32.0
377,2006-03-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,50,144,43,122,951.35,March 2006,84.0,0.0,228.0
378,2006-04-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,86,137,0,206,951.11,April 2006,50.0,144.0,43.0
379,2006-05-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,58,26,183,156,951.54,May 2006,86.0,137.0,0.0
380,2006-06-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,148,76,234,100,955.58,June 2006,58.0,26.0,183.0
381,2006-07-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,150,162,91,170,955.35,July 2006,148.0,76.0,234.0
382,2006-08-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,81,103,320,453,955.2,August 2006,150.0,162.0,91.0
383,2006-09-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,119,342,0,120,954.98,September 2006,81.0,103.0,320.0
384,2006-10-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,62,223,190,390,954.99,October 2006,119.0,342.0,0.0
385,2006-11-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,213,161,115,135,955.18,November 2006,62.0,223.0,190.0
386,2006-12-01,Alabama BRANCH,Alabama Agent2,Appliances,78665,123,63,220,136,955.02,December 2006,213.0,161.0,115.0
387,2004-09-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,0,5,0,272.3556428571429,September 2004,,,
388,2004-10-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,2,5,0,0,272.93,October 2004,0.0,0.0,5.0
389,2004-11-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,3,0,0,272.3556428571429,November 2004,2.0,5.0,0.0
390,2004-12-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,3,3,0,272.3556428571429,December 2004,0.0,3.0,0.0
391,2005-01-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,3,3,0,0,273.08,January 2005,0.0,3.0,3.0
392,2005-02-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,0,15,1,272.3556428571429,February 2005,3.0,3.0,0.0
393,2005-03-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,15,0,0,272.3556428571429,March 2005,0.0,0.0,15.0
394,2005-04-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,15,0,0,272.3556428571429,April 2005,0.0,15.0,0.0
395,2005-05-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,15,0,0,272.3556428571429,May 2005,0.0,15.0,0.0
396,2005-06-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,0,0,0,272.3556428571429,June 2005,0.0,15.0,0.0
397,2005-07-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,0,0,0,272.3556428571429,July 2005,0.0,0.0,0.0
398,2005-08-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,0,0,0,272.3556428571429,August 2005,0.0,0.0,0.0
399,2005-09-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,0,0,0,272.3556428571429,September 2005,0.0,0.0,0.0
400,2005-10-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,0,0,0,272.3556428571429,October 2005,0.0,0.0,0.0
401,2005-11-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,0,0,0,272.3556428571429,November 2005,0.0,0.0,0.0
402,2005-12-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,0,0,0,272.3556428571429,December 2005,0.0,0.0,0.0
403,2006-01-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,0,0,0,272.3556428571429,January 2006,0.0,0.0,0.0
404,2006-02-01,Alabama BRANCH,Alabama Agent2,Appliances,79565,0,0,0,0,272.3556428571429,February 2006,0.0,0.0,0.0
